method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
clsSOPT,0,0.9,4,6,6,146,2.366290829,0.01788428179454448
clsQDEIM,0,0.9,4,6,6,146,2.401156285,0.01775387698095024
clsSOPT,0,0.9,4,6,6,156,2.479319052,0.01791125366420044
clsQDEIM,0,0.9,4,6,6,156,2.527223758,0.01781467157782026
clsSOPT,0,0.9,4,6,6,166,2.605726346,0.01797088891940471
clsQDEIM,0,0.9,4,6,6,166,2.635239665,0.01773445841763149
clsSOPT,0,0.9,4,6,6,176,2.727787879,0.0179565280919468
clsQDEIM,0,0.9,4,6,6,176,2.713426204,0.01759461597673515
clsSOPT,0,0.9,4,6,6,186,2.86761603,0.01795711009703738
clsQDEIM,0,0.9,4,6,6,186,2.851478019,0.0177185158448286
clsSOPT,0,0.9,4,6,6,196,2.998805578,0.0179792940702636
clsQDEIM,0,0.9,4,6,6,196,2.988276511,0.01779788672059251
clsSOPT,0,0.9,4,6,6,206,3.144227329,0.01797982890508468
clsQDEIM,0,0.9,4,6,6,206,3.073980038,0.01782012631481733
clsSOPT,0,0.9,4,6,6,216,3.272701498,0.0179821490865094
clsQDEIM,0,0.9,4,6,6,216,3.187765511,0.01783222941282397
clsSOPT,0,0.9,4,6,6,226,3.412024356,0.01797954184285452
clsQDEIM,0,0.9,4,6,6,226,3.344790321,0.01787951872252676
clsSOPT,0,0.9,4,6,6,236,3.545479956,0.01799216140387038
clsQDEIM,0,0.9,4,6,6,236,3.473501745,0.01788147224797078
clsSOPT,0,0.9,4,6,6,246,3.677620381,0.01797713282567525
clsQDEIM,0,0.9,4,6,6,246,3.617652146,0.01789283001376737
clsSOPT,0,0.9,4,6,6,256,3.83215596,0.01799383220109413
clsQDEIM,0,0.9,4,6,6,256,3.650494172,0.01787017532194171
clsSOPT,1,0.99,9,11,11,21,0.5535285040000001,0.002848044654257337
clsQDEIM,1,0.99,9,11,11,21,0.54985712,0.003072292559547908
clsSOPT,1,0.99,9,11,11,31,0.7140602119999999,0.00284804465425734
clsQDEIM,1,0.99,9,11,11,31,0.76605917,0.002906190254677255
clsSOPT,1,0.99,9,11,11,41,0.877017054,0.002848044654257314
clsQDEIM,1,0.99,9,11,11,41,0.929423179,0.00278599871126492
clsSOPT,1,0.99,9,11,11,51,1.062419047,0.00284804465425733
clsQDEIM,1,0.99,9,11,11,51,1.101480543,0.002711365460751445
clsSOPT,1,0.99,9,11,11,61,1.238641799,0.002848044654257334
clsQDEIM,1,0.99,9,11,11,61,1.253918969,0.002721304165966534
clsSOPT,1,0.99,9,11,11,71,1.400543445,0.002848044654257334
clsQDEIM,1,0.99,9,11,11,71,1.42747345,0.002758886084980679
clsSOPT,1,0.99,9,11,11,81,1.608428385,0.002871797333438418
clsQDEIM,1,0.99,9,11,11,81,1.572702746,0.002731190885264213
clsSOPT,1,0.99,9,11,11,91,1.726009788,0.002734148400874073
clsQDEIM,1,0.99,9,11,11,91,1.674428533,0.002733575419624284
clsSOPT,1,0.99,9,11,11,101,1.845342091,0.002763076587840484
clsQDEIM,1,0.99,9,11,11,101,1.996780126,0.002740314486875376
clsSOPT,1,0.99,9,11,11,111,2.003208637,0.002763475820428188
clsQDEIM,1,0.99,9,11,11,111,1.970609047,0.002743093548394161
clsSOPT,1,0.99,9,11,11,121,2.094549109,0.002730090131110618
clsQDEIM,1,0.99,9,11,11,121,2.121854421,0.002750788394535552
clsSOPT,1,0.99,9,11,11,131,2.975829487,0.002757735866491251
clsQDEIM,1,0.99,9,11,11,131,2.227839534,0.002796307317491054
clsSOPT,1,0.99,9,11,11,141,2.232254859,0.002765109255080158
clsQDEIM,1,0.99,9,11,11,141,2.406825459,0.002789170887619102
clsSOPT,1,0.99,9,11,11,151,2.315837946,0.002748100551739199
clsQDEIM,1,0.99,9,11,11,151,2.527014645,0.002796659972451728
clsSOPT,1,0.99,9,11,11,161,2.402756933,0.002762455670160356
clsQDEIM,1,0.99,9,11,11,161,2.658269003,0.00278622668741351
clsSOPT,1,0.99,9,11,11,171,2.478348809,0.00276618801530324
clsQDEIM,1,0.99,9,11,11,171,2.830842628,0.00278603975786647
clsSOPT,1,0.99,9,11,11,181,2.555562026,0.002787991134696686
clsQDEIM,1,0.99,9,11,11,181,2.950685486,0.002737411350978434
clsSOPT,1,0.99,9,11,11,191,2.628335062,0.002758287745347193
clsQDEIM,1,0.99,9,11,11,191,3.092762125,0.002712936472192195
clsSOPT,1,0.99,9,11,11,201,2.699579186,0.002772682680246222
clsQDEIM,1,0.99,9,11,11,201,3.25055062,0.00271144359397666
clsSOPT,1,0.99,9,11,11,211,2.756256932,0.002789193601962789
clsQDEIM,1,0.99,9,11,11,211,3.376680815,0.002710515740978194
clsSOPT,1,0.99,9,11,11,221,2.848683556,0.00277516459901423
clsQDEIM,1,0.99,9,11,11,221,3.551791632,0.002704876101141142
clsSOPT,1,0.99,9,11,11,231,2.971106651,0.002776363399017048
clsQDEIM,1,0.99,9,11,11,231,3.656176656,0.002710302741111254
clsSOPT,1,0.99,9,11,11,241,3.045764074,0.002778310311716239
clsQDEIM,1,0.99,9,11,11,241,3.752168922,0.002709324938058048
clsSOPT,1,0.99,9,11,11,251,3.115128709,0.002785505968993329
clsQDEIM,1,0.99,9,11,11,251,3.876801309,0.002709294026121589
clsSOPT,1,0.99,9,11,11,261,3.179666934,0.002781659834360838
clsQDEIM,1,0.99,9,11,11,261,3.98086107,0.002713072046643798
clsSOPT,2,0.999,14,16,16,26,0.710564014,0.000371528810595533
clsQDEIM,2,0.999,14,16,16,26,0.726859334,0.0006415137199450467
clsSOPT,2,0.999,14,16,16,36,0.883572367,0.0003406008801826374
clsQDEIM,2,0.999,14,16,16,36,0.902465581,0.0004120232609099506
clsSOPT,2,0.999,14,16,16,46,1.065584276,0.0003406008801826526
clsQDEIM,2,0.999,14,16,16,46,1.07231531,0.0004519101911916109
clsSOPT,2,0.999,14,16,16,56,1.187493835,0.0003406008801826511
clsQDEIM,2,0.999,14,16,16,56,1.260770829,0.0003654372997153045
clsSOPT,2,0.999,14,16,16,66,1.35924813,0.0003406008801826501
clsQDEIM,2,0.999,14,16,16,66,1.447265271,0.0003716719180459633
clsSOPT,2,0.999,14,16,16,76,1.524454781,0.0003406008801826512
clsQDEIM,2,0.999,14,16,16,76,1.618589096,0.0003526014323072646
clsSOPT,2,0.999,14,16,16,86,1.687037668,0.0003406008801826496
clsQDEIM,2,0.999,14,16,16,86,1.76437018,0.000360067709604903
clsSOPT,2,0.999,14,16,16,96,1.87335885,0.0003406008801826504
clsQDEIM,2,0.999,14,16,16,96,1.923926044,0.0003184774077915178
clsSOPT,2,0.999,14,16,16,106,2.03456892,0.0003638114847572214
clsQDEIM,2,0.999,14,16,16,106,2.07852619,0.0003222800654989226
clsSOPT,2,0.999,14,16,16,116,2.171419456,0.0002780088917904449
clsQDEIM,2,0.999,14,16,16,116,2.204394154,0.0003571922607757036
clsSOPT,2,0.999,14,16,16,126,2.2894895,0.0002830678236243904
clsQDEIM,2,0.999,14,16,16,126,2.315172731,0.0003758752037614437
clsSOPT,2,0.999,14,16,16,136,2.424525038,0.0003144529628553964
clsQDEIM,2,0.999,14,16,16,136,2.425128402,0.0003922650714991311
clsSOPT,2,0.999,14,16,16,146,2.508883361,0.0002890765085363885
clsQDEIM,2,0.999,14,16,16,146,2.525044118,0.0004723560523197098
clsSOPT,2,0.999,14,16,16,156,2.643865935,0.000277780613737781
clsQDEIM,2,0.999,14,16,16,156,2.668138178,0.0005257985747863719
clsSOPT,2,0.999,14,16,16,166,2.701825134,0.0002868635219439867
clsQDEIM,2,0.999,14,16,16,166,2.819913575,0.000540674505258882
clsSOPT,2,0.999,14,16,16,176,2.811261023,0.0002741758386366409
clsQDEIM,2,0.999,14,16,16,176,3.871732963,0.0005798293124419688
clsSOPT,2,0.999,14,16,16,186,2.992703235,0.0002777502424429886
clsQDEIM,2,0.999,14,16,16,186,3.513359661,0.00060464763033462
clsSOPT,2,0.999,14,16,16,196,3.013003959,0.000278409763995657
clsQDEIM,2,0.999,14,16,16,196,4.74584064,0.0005739673776767064
clsSOPT,2,0.999,14,16,16,206,3.068639154,0.0002771184766494905
clsQDEIM,2,0.999,14,16,16,206,3.398845337,0.0005562372659987469
clsSOPT,2,0.999,14,16,16,216,3.132510031,0.0002770875032686096
clsQDEIM,2,0.999,14,16,16,216,3.54915569,0.0005623164216101844
clsSOPT,2,0.999,14,16,16,226,3.198995959,0.0002894963335221534
clsQDEIM,2,0.999,14,16,16,226,3.681991722,0.0005688373908743282
clsSOPT,2,0.999,14,16,16,236,3.334440272,0.0002837922386323905
clsQDEIM,2,0.999,14,16,16,236,3.858212071,0.0005922085136128441
clsSOPT,2,0.999,14,16,16,246,3.36780783,0.0002865688597701443
clsQDEIM,2,0.999,14,16,16,246,4.012790423,0.0005760274694280822
clsSOPT,2,0.999,14,16,16,256,3.439585253,0.0002854421564993537
clsQDEIM,2,0.999,14,16,16,256,4.09836408,0.0005596451060337861
clsSOPT,2,0.999,14,16,16,266,3.477280167,0.0002846813894734247
clsQDEIM,2,0.999,14,16,16,266,4.203077149,0.0005518355176913019
clsSOPT,3,0.9999,19,21,21,31,0.849760523,0.0002826974171610421
clsQDEIM,3,0.9999,19,21,21,31,0.897876625,0.0003675343465899459
clsSOPT,3,0.9999,19,21,21,41,1.032523402,0.0003080009315189233
clsQDEIM,3,0.9999,19,21,21,41,1.064664784,0.0004359424605129305
clsSOPT,3,0.9999,19,21,21,51,1.188695667,0.0001269971380075026
clsQDEIM,3,0.9999,19,21,21,51,1.242980785,0.0004665097051075327
clsSOPT,3,0.9999,19,21,21,61,1.347951145,7.588762842086084e-05
clsQDEIM,3,0.9999,19,21,21,61,1.436527196,0.0007937915622870676
clsSOPT,3,0.9999,19,21,21,71,1.521459037,0.0004946855137111873
clsQDEIM,3,0.9999,19,21,21,71,1.63518992,0.001108070762896756
clsSOPT,3,0.9999,19,21,21,81,1.664890018,0.0004946855137112024
clsQDEIM,3,0.9999,19,21,21,81,1.795730418,0.001149895504478015
clsSOPT,3,0.9999,19,21,21,91,3.754057468,0.000494685513710966
clsQDEIM,3,0.9999,19,21,21,91,2.372830787,0.000939710363554133
clsSOPT,3,0.9999,19,21,21,101,1.970833192,0.0004946855137109662
clsQDEIM,3,0.9999,19,21,21,101,2.105287486,0.001275427379788643
clsSOPT,3,0.9999,19,21,21,111,2.245793537,0.0004946855137111986
clsQDEIM,3,0.9999,19,21,21,111,2.33293608,0.001330394659888193
clsSOPT,3,0.9999,19,21,21,121,2.247115286,0.0004946855137109653
clsQDEIM,3,0.9999,19,21,21,121,2.386505261,0.001158475732650954
clsSOPT,3,0.9999,19,21,21,131,2.435444114,0.0004946855137111911
clsQDEIM,3,0.9999,19,21,21,131,2.530830692,0.0009481281765823077
clsSOPT,3,0.9999,19,21,21,141,2.568431557,0.0001273790133682188
clsQDEIM,3,0.9999,19,21,21,141,2.668210101,0.0009777984875193148
clsSOPT,3,0.9999,19,21,21,151,2.679248456,8.410880891570315e-05
clsQDEIM,3,0.9999,19,21,21,151,2.829709956,0.0008207024251744175
clsSOPT,3,0.9999,19,21,21,161,2.837304506,0.0002864210723848658
clsQDEIM,3,0.9999,19,21,21,161,2.994181149,0.000863889424515168
clsSOPT,3,0.9999,19,21,21,171,2.933722752,0.0001575420939003104
clsQDEIM,3,0.9999,19,21,21,171,3.107396673,0.0008446581786759227
clsSOPT,3,0.9999,19,21,21,181,3.03390938,0.0001044358303589509
clsQDEIM,3,0.9999,19,21,21,181,3.264978553,0.0006236632358198445
clsSOPT,3,0.9999,19,21,21,191,3.145141609,0.0002201200476062086
clsQDEIM,3,0.9999,19,21,21,191,3.389400472,0.0003750153381208119
clsSOPT,3,0.9999,19,21,21,201,3.274741748,8.741745643224217e-05
clsQDEIM,3,0.9999,19,21,21,201,3.5514939,0.0001946882059963458
clsSOPT,3,0.9999,19,21,21,211,3.443922688,7.901947255416414e-05
clsQDEIM,3,0.9999,19,21,21,211,3.824406259,9.983708737338854e-05
clsSOPT,3,0.9999,19,21,21,221,3.660302963,0.0001067145212721704
clsQDEIM,3,0.9999,19,21,21,221,3.844287478,9.398018390482109e-05
clsSOPT,3,0.9999,19,21,21,231,3.571029554,7.920151818080534e-05
clsQDEIM,3,0.9999,19,21,21,231,4.01251898,0.0001415906782441826
clsSOPT,3,0.9999,19,21,21,241,3.682182863,0.000153116933321048
clsQDEIM,3,0.9999,19,21,21,241,4.147767075,0.0002756978066124613
clsSOPT,3,0.9999,19,21,21,251,3.766841813,8.929215521247723e-05
clsQDEIM,3,0.9999,19,21,21,251,4.264719294,0.0002654528528923315
clsSOPT,3,0.9999,19,21,21,261,3.837581734,8.280400098133033e-05
clsQDEIM,3,0.9999,19,21,21,261,4.415583624,0.0002863557008082553
clsSOPT,3,0.9999,19,21,21,271,4.932404711,0.0001295198214315992
clsQDEIM,3,0.9999,19,21,21,271,4.548592788,0.0003416918170845942
clsSOPT,4,0.99999,24,27,27,37,3.599293652,0.0001187870516491851
clsQDEIM,4,0.99999,24,27,27,37,1.096374949,0.00964227816232386
clsSOPT,4,0.99999,24,27,27,47,2.311113251,0.003908217799159967
clsQDEIM,4,0.99999,24,27,27,47,1.272446034,0.007946310515312286
clsSOPT,4,0.99999,24,27,27,57,3.303669458,0.002390780455022741
clsQDEIM,4,0.99999,24,27,27,57,1.453736749,0.009985673191898855
clsSOPT,4,0.99999,24,27,27,67,1.638786752,0.003428103959566852
clsQDEIM,4,0.99999,24,27,27,67,1.612061275,0.009831788355242435
clsSOPT,4,0.99999,24,27,27,77,1.818461794,0.0001507193605366931
clsQDEIM,4,0.99999,24,27,27,77,1.81523231,0.006898257882541083
clsSOPT,4,0.99999,24,27,27,87,1.94221548,0.000962377113955482
clsQDEIM,4,0.99999,24,27,27,87,1.973545514,0.006075997118148943
clsSOPT,4,0.99999,24,27,27,97,2.097216029,0.0006312473474607989
clsQDEIM,4,0.99999,24,27,27,97,2.128936141,0.005588901366945731
clsSOPT,4,0.99999,24,27,27,107,2.234706181,0.001111622288834775
clsQDEIM,4,0.99999,24,27,27,107,2.311568039,0.008229493411882578
clsSOPT,4,0.99999,24,27,27,117,2.414625101,0.001523966028594402
clsQDEIM,4,0.99999,24,27,27,117,2.475583424,0.008252872781225808
clsSOPT,4,0.99999,24,27,27,127,2.584810311,0.001297969228768404
clsQDEIM,4,0.99999,24,27,27,127,2.646765174,0.009329483568476744
clsSOPT,4,0.99999,24,27,27,137,2.681467242,0.001297969228768412
clsQDEIM,4,0.99999,24,27,27,137,2.78597497,0.009365731425526701
clsSOPT,4,0.99999,24,27,27,147,2.830089315,0.001297969228768177
clsQDEIM,4,0.99999,24,27,27,147,2.907025537,0.008295835860953969
clsSOPT,4,0.99999,24,27,27,157,2.963309756,0.001297969228767935
clsQDEIM,4,0.99999,24,27,27,157,3.080408456,0.008133897200905928
clsSOPT,4,0.99999,24,27,27,167,3.108803451,0.001297969228768405
clsQDEIM,4,0.99999,24,27,27,167,3.257163569,0.009425817645537717
clsSOPT,4,0.99999,24,27,27,177,3.27669047,0.001297969228768403
clsQDEIM,4,0.99999,24,27,27,177,3.348953926,0.0101088683769368
clsSOPT,4,0.99999,24,27,27,187,3.41563838,0.001218120862775884
clsQDEIM,4,0.99999,24,27,27,187,3.52101721,0.01103675292291138
clsSOPT,4,0.99999,24,27,27,197,3.527953231,0.001170843295678844
clsQDEIM,4,0.99999,24,27,27,197,3.708382704,0.01017673872019207
clsSOPT,4,0.99999,24,27,27,207,4.686831908,0.0006417792068030486
clsQDEIM,4,0.99999,24,27,27,207,3.856232176,0.009138654588818499
clsSOPT,4,0.99999,24,27,27,217,3.777470646,0.001743895538863165
clsQDEIM,4,0.99999,24,27,27,217,3.985640482,0.01091235328063673
clsSOPT,4,0.99999,24,27,27,227,3.893308837,0.001362388614568844
clsQDEIM,4,0.99999,24,27,27,227,4.163296848,0.005430369847771814
clsSOPT,4,0.99999,24,27,27,237,4.013868282,0.001382391160215601
clsQDEIM,4,0.99999,24,27,27,237,4.307802849,0.00652101003202982
clsSOPT,4,0.99999,24,27,27,247,6.023409659,0.001884948535235605
clsQDEIM,4,0.99999,24,27,27,247,5.37045105,0.007304263211876736
clsSOPT,4,0.99999,24,27,27,257,4.196099162,0.00188900497701774
clsQDEIM,4,0.99999,24,27,27,257,4.751551659,0.008489101252615617
clsSOPT,4,0.99999,24,27,27,267,6.123496922,0.001750154111091144
clsQDEIM,4,0.99999,24,27,27,267,4.769201221,0.01047119157316766
clsSOPT,4,0.99999,24,27,27,277,4.430624276,0.001199387186049794
clsQDEIM,4,0.99999,24,27,27,277,4.977163968,0.01054978771889516
clsSOPT,5,0.999999,29,32,32,42,1.401127171,0.00285879232520696
clsQDEIM,5,0.999999,29,32,32,42,1.326204904,8.673147026401464e-05
clsSOPT,5,0.999999,29,32,32,52,1.572618928,0.0003488044937721272
clsQDEIM,5,0.999999,29,32,32,52,1.528514081,0.0004247920409329346
clsSOPT,5,0.999999,29,32,32,62,1.730435666,0.001229957370550904
clsQDEIM,5,0.999999,29,32,32,62,,
clsSOPT,5,0.999999,29,32,32,72,,
clsQDEIM,5,0.999999,29,32,32,72,,
clsSOPT,5,0.999999,29,32,32,82,,
clsQDEIM,5,0.999999,29,32,32,82,,
clsSOPT,5,0.999999,29,32,32,92,2.276029701,0.0006245789132595894
clsQDEIM,5,0.999999,29,32,32,92,2.196272553,0.04978945804758701
clsSOPT,5,0.999999,29,32,32,102,2.504133152,0.001787884163531507
clsQDEIM,5,0.999999,29,32,32,102,2.360403384,0.01617853594461312
clsSOPT,5,0.999999,29,32,32,112,2.904651788,0.004546481238984958
clsQDEIM,5,0.999999,29,32,32,112,2.561860777,0.0270648202072575
clsSOPT,5,0.999999,29,32,32,122,,
clsQDEIM,5,0.999999,29,32,32,122,2.825731675,0.009881381408898821
clsSOPT,5,0.999999,29,32,32,132,,
clsQDEIM,5,0.999999,29,32,32,132,,
clsSOPT,5,0.999999,29,32,32,142,,
clsQDEIM,5,0.999999,29,32,32,142,3.155193213,0.02966087545507528
clsSOPT,5,0.999999,29,32,32,152,,
clsQDEIM,5,0.999999,29,32,32,152,3.308294118,0.02024885701024112
clsSOPT,5,0.999999,29,32,32,162,,
clsQDEIM,5,0.999999,29,32,32,162,3.508824922,0.05376253121441726
clsSOPT,5,0.999999,29,32,32,172,,
clsQDEIM,5,0.999999,29,32,32,172,3.611730245,0.01853442002115854
clsSOPT,5,0.999999,29,32,32,182,,
clsQDEIM,5,0.999999,29,32,32,182,3.787802959,0.01826367777592055
clsSOPT,5,0.999999,29,32,32,192,,
clsQDEIM,5,0.999999,29,32,32,192,3.939057588,0.008444953165543178
clsSOPT,5,0.999999,29,32,32,202,3.891552116,0.001691025190136273
clsQDEIM,5,0.999999,29,32,32,202,4.312079377,0.01539752424003637
clsSOPT,5,0.999999,29,32,32,212,4.038456035,0.001862280894911967
clsQDEIM,5,0.999999,29,32,32,212,4.255442728,0.01138491106389496
clsSOPT,5,0.999999,29,32,32,222,4.179576335,0.007077677247985113
clsQDEIM,5,0.999999,29,32,32,222,4.288414486,0.008961222697928562
clsSOPT,5,0.999999,29,32,32,232,4.242305438,0.002821687960583212
clsQDEIM,5,0.999999,29,32,32,232,4.344738616,0.002853543459032054
clsSOPT,5,0.999999,29,32,32,242,4.323654333,0.001472765921303388
clsQDEIM,5,0.999999,29,32,32,242,4.390536373,0.004909140053422295
clsSOPT,5,0.999999,29,32,32,252,4.49595576,0.002128420433331398
clsQDEIM,5,0.999999,29,32,32,252,4.492905507,0.005157160391809633
clsSOPT,5,0.999999,29,32,32,262,4.614935225,0.002579342615639004
clsQDEIM,5,0.999999,29,32,32,262,4.822884982,0.005918248184813973
clsSOPT,5,0.999999,29,32,32,272,,
clsQDEIM,5,0.999999,29,32,32,272,4.821066569,0.004562699124807809
clsSOPT,5,0.999999,29,32,32,282,,
clsQDEIM,5,0.999999,29,32,32,282,4.981891419,0.006765797874669313
clsSOPT,6,1,34,38,37,47,1.669455764,0.002704696874998467
clsQDEIM,6,1,34,38,37,47,1.690476166,0.007144614463489811
clsSOPT,6,1,34,38,37,57,1.902748044,0.0003711757319370055
clsQDEIM,6,1,34,38,37,57,1.880322977,0.006943251428432514
clsSOPT,6,1,34,38,37,67,2.117212178,0.0006065109715756879
clsQDEIM,6,1,34,38,37,67,,
clsSOPT,6,1,34,38,37,77,2.347055365,0.0001620650962004524
clsQDEIM,6,1,34,38,37,77,2.206445587,0.002193642992961572
clsSOPT,6,1,34,38,37,87,2.451488977,0.0009723710934885298
clsQDEIM,6,1,34,38,37,87,2.338707888,0.001014979064648189
clsSOPT,6,1,34,38,37,97,2.748327198,0.0006835642507767185
clsQDEIM,6,1,34,38,37,97,2.524515209,0.0006015814350242157
clsSOPT,6,1,34,38,37,107,2.82451605,0.001852405976009563
clsQDEIM,6,1,34,38,37,107,2.736444708,0.001169007026136989
clsSOPT,6,1,34,38,37,117,2.976434691,0.001081482962389888
clsQDEIM,6,1,34,38,37,117,2.890605368,0.001293002563162631
clsSOPT,6,1,34,38,37,127,3.09706539,0.001115658216479252
clsQDEIM,6,1,34,38,37,127,3.000037307,0.00113033104462804
clsSOPT,6,1,34,38,37,137,3.176403934,0.001115658216479477
clsQDEIM,6,1,34,38,37,137,3.142995235,0.0009987236374177299
clsSOPT,6,1,34,38,37,147,3.35296549,0.001115658216479706
clsQDEIM,6,1,34,38,37,147,3.2905731,0.001549077010953058
clsSOPT,6,1,34,38,37,157,3.555220942,0.001115658216479491
clsQDEIM,6,1,34,38,37,157,3.477721252,0.003166254717731857
clsSOPT,6,1,34,38,37,167,3.69223674,0.001115658216479481
clsQDEIM,6,1,34,38,37,167,3.64027555,0.002383182523090515
clsSOPT,6,1,34,38,37,177,3.835927383,0.001115658216479478
clsQDEIM,6,1,34,38,37,177,,
clsSOPT,6,1,34,38,37,187,4.237075676,0.001155666743318345
clsQDEIM,6,1,34,38,37,187,,
clsSOPT,6,1,34,38,37,197,4.154266313,0.0003330240106733893
clsQDEIM,6,1,34,38,37,197,,
clsSOPT,6,1,34,38,37,207,4.29534287,0.0004715602724244813
clsQDEIM,6,1,34,38,37,207,4.495659332,0.008136659057445506
clsSOPT,6,1,34,38,37,217,4.43068556,0.0006017206468230768
clsQDEIM,6,1,34,38,37,217,,
clsSOPT,6,1,34,38,37,227,5.967138401,4.330461291990381e-05
clsQDEIM,6,1,34,38,37,227,,
clsSOPT,6,1,34,38,37,237,4.688003243,0.0008722977714729148
clsQDEIM,6,1,34,38,37,237,,
clsSOPT,6,1,34,38,37,247,5.012071975,0.001404712270894645
clsQDEIM,6,1,34,38,37,247,,
clsSOPT,6,1,34,38,37,257,4.989037821,0.001588790947652797
clsQDEIM,6,1,34,38,37,257,,
clsSOPT,6,1,34,38,37,267,5.172181627,0.0006002017641031568
clsQDEIM,6,1,34,38,37,267,,
clsSOPT,6,1,34,38,37,277,5.287898915,0.0006032178375343006
clsQDEIM,6,1,34,38,37,277,,
clsSOPT,6,1,34,38,37,287,5.414357595,0.0001755020409362636
clsQDEIM,6,1,34,38,37,287,5.479870336,1.413705162548045
