method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
clsQDEIM,0,0.9,4,6,6,166,2.494258365,0.01773445841763149
clsSOPT,0,0.9,4,6,6,171,2.541927893,0.01794711286973358
clsQDEIM,0,0.9,4,6,6,171,2.531158342,0.01770192421774424
clsSOPT,0,0.9,4,6,6,176,2.585129448,0.0179565280919468
clsQDEIM,0,0.9,4,6,6,176,2.563186061,0.01759461597673515
clsSOPT,0,0.9,4,6,6,181,2.63618577,0.01795674324951943
clsQDEIM,0,0.9,4,6,6,181,2.64440172,0.01767458525969028
clsSOPT,0,0.9,4,6,6,186,2.744135642,0.01795711009703738
clsQDEIM,0,0.9,4,6,6,186,2.729875864,0.0177185158448286
clsSOPT,0,0.9,4,6,6,191,2.792076282,0.0179598177329049
clsQDEIM,0,0.9,4,6,6,191,2.778996434,0.01777910892963597
clsSOPT,0,0.9,4,6,6,196,2.852877928,0.0179792940702636
clsQDEIM,0,0.9,4,6,6,196,2.846163633,0.01779788672059251
clsSOPT,0,0.9,4,6,6,201,2.942763523,0.01798248285532095
clsQDEIM,0,0.9,4,6,6,201,2.900195251,0.0177998095981426
clsSOPT,0,0.9,4,6,6,206,2.993039669,0.01797982890508468
clsQDEIM,0,0.9,4,6,6,206,2.923299554,0.01782012631481733
clsSOPT,0,0.9,4,6,6,211,3.038976824,0.01798010365988284
clsQDEIM,0,0.9,4,6,6,211,2.982108129,0.01782729366246872
clsSOPT,0,0.9,4,6,6,216,3.105726668,0.0179821490865094
clsQDEIM,0,0.9,4,6,6,216,3.034661103,0.01783222941282397
clsSOPT,0,0.9,4,6,6,221,3.185338288,0.01799506852199473
clsQDEIM,0,0.9,4,6,6,221,3.133939798,0.01788307027734735
clsSOPT,0,0.9,4,6,6,226,3.24477053,0.01797954184285452
clsQDEIM,0,0.9,4,6,6,226,3.19526525,0.01787951872252676
clsSOPT,0,0.9,4,6,6,231,3.304580249,0.01798243232476676
clsQDEIM,0,0.9,4,6,6,231,3.268017694,0.01787795342896811
clsSOPT,0,0.9,4,6,6,236,3.368996197,0.01799216140387038
clsQDEIM,0,0.9,4,6,6,236,3.302509998,0.01788147224797078
clsSOPT,0,0.9,4,6,6,241,3.459965375,0.01797222631367034
clsQDEIM,0,0.9,4,6,6,241,3.389615856,0.01788854033156909
clsSOPT,0,0.9,4,6,6,246,3.516109211,0.01797713282567525
clsQDEIM,0,0.9,4,6,6,246,3.445525597,0.01789283001376737
clsSOPT,0,0.9,4,6,6,251,3.562130617,0.01798023638972642
clsQDEIM,0,0.9,4,6,6,251,3.474888509,0.01787631597575098
clsSOPT,0,0.9,4,6,6,256,3.623993352,0.01799383220109413
clsQDEIM,0,0.9,4,6,6,256,3.462476136,0.01787017532194171
clsSOPT,1,0.99,9,11,11,16,0.433915312,0.002848044654257307
clsQDEIM,1,0.99,9,11,11,16,0.445824024,0.003166171762954877
clsSOPT,1,0.99,9,11,11,21,0.5273714660000001,0.002848044654257337
clsQDEIM,1,0.99,9,11,11,21,0.5291843540000001,0.003072292559547908
clsSOPT,1,0.99,9,11,11,26,0.599941876,0.002848044654257336
clsQDEIM,1,0.99,9,11,11,26,0.609430646,0.002856802801906175
clsSOPT,1,0.99,9,11,11,31,0.6795622610000001,0.00284804465425734
clsQDEIM,1,0.99,9,11,11,31,0.7045761620000001,0.002906190254677255
clsSOPT,1,0.99,9,11,11,36,0.742356647,0.00284804465425735
clsQDEIM,1,0.99,9,11,11,36,0.784996638,0.002813325114633538
clsSOPT,1,0.99,9,11,11,41,0.831458778,0.002848044654257314
clsQDEIM,1,0.99,9,11,11,41,0.880248338,0.00278599871126492
clsSOPT,1,0.99,9,11,11,46,0.9309253430000001,0.002848044654257345
clsQDEIM,1,0.99,9,11,11,46,0.959787549,0.002749714019179305
clsSOPT,1,0.99,9,11,11,51,1.011008934,0.00284804465425733
clsQDEIM,1,0.99,9,11,11,51,1.044627065,0.002711365460751445
clsSOPT,1,0.99,9,11,11,56,1.096637641,0.002848044654257334
clsQDEIM,1,0.99,9,11,11,56,1.123164675,0.002739404774832615
clsSOPT,1,0.99,9,11,11,61,1.192008256,0.002848044654257334
clsQDEIM,1,0.99,9,11,11,61,1.199053304,0.002721304165966534
clsSOPT,1,0.99,9,11,11,66,1.244068859,0.002848044654257334
clsQDEIM,1,0.99,9,11,11,66,1.283126869,0.00274816819798022
clsSOPT,1,0.99,9,11,11,71,1.334989016,0.002848044654257334
clsQDEIM,1,0.99,9,11,11,71,1.353203093,0.002758886084980679
clsSOPT,1,0.99,9,11,11,76,1.427843159,0.002848044654257334
clsQDEIM,1,0.99,9,11,11,76,1.440552824,0.002734885784451644
clsSOPT,1,0.99,9,11,11,81,1.51237639,0.002871797333438418
clsQDEIM,1,0.99,9,11,11,81,1.504954578,0.002731190885264213
clsSOPT,1,0.99,9,11,11,86,1.597015669,0.002827514481006218
clsQDEIM,1,0.99,9,11,11,86,1.553555932,0.002734069181892303
clsSOPT,1,0.99,9,11,11,91,1.653799002,0.002734148400874073
clsQDEIM,1,0.99,9,11,11,91,1.588952381,0.002733575419624284
clsSOPT,1,0.99,9,11,11,96,1.700563598,0.002705364050889143
clsQDEIM,1,0.99,9,11,11,96,1.680293845,0.002734482653964429
clsSOPT,1,0.99,9,11,11,101,1.7581945,0.002763076587840484
clsQDEIM,1,0.99,9,11,11,101,1.743536325,0.002740314486875376
clsSOPT,1,0.99,9,11,11,106,1.86957845,0.002760557241288635
clsQDEIM,1,0.99,9,11,11,106,1.80953319,0.002747148767642404
clsSOPT,1,0.99,9,11,11,111,1.903827931,0.002763475820428188
clsQDEIM,1,0.99,9,11,11,111,1.87489377,0.002743093548394161
clsSOPT,1,0.99,9,11,11,116,1.943257367,0.002732567204296363
clsQDEIM,1,0.99,9,11,11,116,1.937995771,0.002748526519112406
clsSOPT,1,0.99,9,11,11,121,1.987399073,0.002730090131110618
clsQDEIM,1,0.99,9,11,11,121,2.015963216,0.002750788394535552
clsSOPT,1,0.99,9,11,11,126,2.016973981,0.002729864208977582
clsQDEIM,1,0.99,9,11,11,126,2.084012959,0.002771945767239107
clsSOPT,1,0.99,9,11,11,131,2.025021902,0.002757735866491251
clsQDEIM,1,0.99,9,11,11,131,2.133284917,0.002796307317491054
clsSOPT,1,0.99,9,11,11,136,2.07265066,0.002762065748131354
clsQDEIM,1,0.99,9,11,11,136,2.198805572,0.002798929628256783
clsSOPT,1,0.99,9,11,11,141,2.11404977,0.002765109255080158
clsQDEIM,1,0.99,9,11,11,141,2.284727406,0.002789170887619102
clsSOPT,1,0.99,9,11,11,146,2.170770718,0.002750274127745458
clsQDEIM,1,0.99,9,11,11,146,2.323660703,0.002792831833752983
clsSOPT,1,0.99,9,11,11,151,2.199208367,0.002748100551739199
clsQDEIM,1,0.99,9,11,11,151,2.409783923,0.002796659972451728
clsSOPT,1,0.99,9,11,11,156,2.240447154,0.002759812386347441
clsQDEIM,1,0.99,9,11,11,156,2.479211973,0.002798736461516891
clsSOPT,1,0.99,9,11,11,161,2.295261639,0.002762455670160356
clsQDEIM,1,0.99,9,11,11,161,2.525617189,0.00278622668741351
clsSOPT,1,0.99,9,11,11,166,2.308700448,0.002762925588371798
clsQDEIM,1,0.99,9,11,11,166,2.609477726,0.002787283161689743
clsSOPT,1,0.99,9,11,11,171,2.359730319,0.00276618801530324
clsQDEIM,1,0.99,9,11,11,171,2.70738594,0.00278603975786647
clsSOPT,1,0.99,9,11,11,176,2.421702407,0.002788654637868009
clsQDEIM,1,0.99,9,11,11,176,2.738718014,0.002775468849710244
clsSOPT,1,0.99,9,11,11,181,2.433481768,0.002787991134696686
clsQDEIM,1,0.99,9,11,11,181,2.814602103,0.002737411350978434
clsSOPT,1,0.99,9,11,11,186,2.466375772,0.002757787626009667
clsQDEIM,1,0.99,9,11,11,186,2.883999083,0.002726714876456379
clsSOPT,1,0.99,9,11,11,191,2.50788478,0.002758287745347193
clsQDEIM,1,0.99,9,11,11,191,2.947791903,0.002712936472192195
clsSOPT,1,0.99,9,11,11,196,2.52486058,0.002751374544890767
clsQDEIM,1,0.99,9,11,11,196,3.033498288,0.002707280365728596
clsSOPT,1,0.99,9,11,11,201,2.561532866,0.002772682680246222
clsQDEIM,1,0.99,9,11,11,201,3.080723794,0.00271144359397666
clsSOPT,1,0.99,9,11,11,206,2.578217778,0.002770848756884218
clsQDEIM,1,0.99,9,11,11,206,3.158313983,0.002711855488190652
clsSOPT,1,0.99,9,11,11,211,2.631696217,0.002789193601962789
clsQDEIM,1,0.99,9,11,11,211,3.220454113,0.002710515740978194
clsSOPT,1,0.99,9,11,11,216,2.68595429,0.002783817339318392
clsQDEIM,1,0.99,9,11,11,216,3.291815552,0.002707572960275086
clsSOPT,1,0.99,9,11,11,221,2.729765789,0.00277516459901423
clsQDEIM,1,0.99,9,11,11,221,3.380498319,0.002704876101141142
clsSOPT,1,0.99,9,11,11,226,2.777978076,0.002772436090665412
clsQDEIM,1,0.99,9,11,11,226,3.437387355,0.002711285993171571
clsSOPT,1,0.99,9,11,11,231,2.821490588,0.002776363399017048
clsQDEIM,1,0.99,9,11,11,231,3.463361977,0.002710302741111254
clsSOPT,1,0.99,9,11,11,236,2.848481938,0.002776362085040941
clsQDEIM,1,0.99,9,11,11,236,3.521255294,0.002711974605873667
clsSOPT,1,0.99,9,11,11,241,2.89202433,0.002778310311716239
clsQDEIM,1,0.99,9,11,11,241,3.578047833,0.002709324938058048
clsSOPT,1,0.99,9,11,11,246,2.921885111,0.002776587492897706
clsQDEIM,1,0.99,9,11,11,246,3.64039658,0.002706499847609982
clsSOPT,1,0.99,9,11,11,251,2.965711374,0.002785505968993329
clsQDEIM,1,0.99,9,11,11,251,3.686257979,0.002709294026121589
clsSOPT,1,0.99,9,11,11,256,3.008527052,0.002783975608973368
clsQDEIM,1,0.99,9,11,11,256,3.748384634,0.002716328488706527
clsSOPT,1,0.99,9,11,11,261,3.037969309,0.002781659834360838
clsQDEIM,1,0.99,9,11,11,261,3.798731583,0.002713072046643798
clsSOPT,2,0.999,14,16,16,21,0.5840803920000001,0.0005804245242924335
clsQDEIM,2,0.999,14,16,16,21,0.603264267,0.0005501273220312784
clsSOPT,2,0.999,14,16,16,26,0.678694752,0.000371528810595533
clsQDEIM,2,0.999,14,16,16,26,0.702433427,0.0006415137199450467
clsSOPT,2,0.999,14,16,16,31,0.761213552,0.0003376373415685299
clsQDEIM,2,0.999,14,16,16,31,0.773539175,0.0005810884367881782
clsSOPT,2,0.999,14,16,16,36,0.8543907630000001,0.0003406008801826374
clsQDEIM,2,0.999,14,16,16,36,0.8610617150000001,0.0004120232609099506
clsSOPT,2,0.999,14,16,16,41,0.929566129,0.0003406008801826502
clsQDEIM,2,0.999,14,16,16,41,1.000925263,0.0003782464368459629
clsSOPT,2,0.999,14,16,16,46,1.019471445,0.0003406008801826526
clsQDEIM,2,0.999,14,16,16,46,1.02482246,0.0004519101911916109
clsSOPT,2,0.999,14,16,16,51,1.072061954,0.0003406008801826555
clsQDEIM,2,0.999,14,16,16,51,1.116949752,0.0004318740402073605
clsSOPT,2,0.999,14,16,16,56,1.131389831,0.0003406008801826511
clsQDEIM,2,0.999,14,16,16,56,1.20527995,0.0003654372997153045
clsSOPT,2,0.999,14,16,16,61,1.207593007,0.000340600880182528
clsQDEIM,2,0.999,14,16,16,61,1.308602312,0.0003677389453863316
clsSOPT,2,0.999,14,16,16,66,1.295586818,0.0003406008801826501
clsQDEIM,2,0.999,14,16,16,66,1.367900206,0.0003716719180459633
clsSOPT,2,0.999,14,16,16,71,1.395061102,0.0003406008801826472
clsQDEIM,2,0.999,14,16,16,71,1.463811395,0.0003589412433907194
clsSOPT,2,0.999,14,16,16,76,1.457651158,0.0003406008801826512
clsQDEIM,2,0.999,14,16,16,76,1.544473967,0.0003526014323072646
clsSOPT,2,0.999,14,16,16,81,1.527461384,0.0003406008801826536
clsQDEIM,2,0.999,14,16,16,81,1.613365498,0.0003558394762088929
clsSOPT,2,0.999,14,16,16,86,1.609849892,0.0003406008801826496
clsQDEIM,2,0.999,14,16,16,86,1.693011056,0.000360067709604903
clsSOPT,2,0.999,14,16,16,91,1.705730766,0.0003406008801826538
clsQDEIM,2,0.999,14,16,16,91,1.760117516,0.0003694017834285476
clsSOPT,2,0.999,14,16,16,96,1.783785019,0.0003406008801826504
clsQDEIM,2,0.999,14,16,16,96,1.837991378,0.0003184774077915178
clsSOPT,2,0.999,14,16,16,101,1.89313058,0.0003392212652921667
clsQDEIM,2,0.999,14,16,16,101,1.906279186,0.0003231765007962369
clsSOPT,2,0.999,14,16,16,106,1.935802584,0.0003638114847572214
clsQDEIM,2,0.999,14,16,16,106,1.981680294,0.0003222800654989226
clsSOPT,2,0.999,14,16,16,111,2.021601984,0.0002808650958965694
clsQDEIM,2,0.999,14,16,16,111,2.048840916,0.0003464131036142795
clsSOPT,2,0.999,14,16,16,116,2.069226677,0.0002780088917904449
clsQDEIM,2,0.999,14,16,16,116,2.100740826,0.0003571922607757036
clsSOPT,2,0.999,14,16,16,121,2.105219943,0.0002873892170923452
clsQDEIM,2,0.999,14,16,16,121,2.208196428,0.0003473466755303309
clsSOPT,2,0.999,14,16,16,126,2.189414921,0.0002830678236243904
clsQDEIM,2,0.999,14,16,16,126,2.206090833,0.0003758752037614437
clsSOPT,2,0.999,14,16,16,131,2.255605651,0.0003127228616296672
clsQDEIM,2,0.999,14,16,16,131,2.267304184,0.0003679097144242034
clsSOPT,2,0.999,14,16,16,136,2.3186418,0.0003144529628553964
clsQDEIM,2,0.999,14,16,16,136,2.328178542,0.0003922650714991311
clsSOPT,2,0.999,14,16,16,141,2.392498108,0.0002867001721015852
clsQDEIM,2,0.999,14,16,16,141,2.371661009,0.0004549005916562913
clsSOPT,2,0.999,14,16,16,146,2.403138098,0.0002890765085363885
clsQDEIM,2,0.999,14,16,16,146,2.416454498,0.0004723560523197098
clsSOPT,2,0.999,14,16,16,151,2.444331906,0.0002898248218687614
clsQDEIM,2,0.999,14,16,16,151,2.44363303,0.0005040391009567745
clsSOPT,2,0.999,14,16,16,156,2.527195375,0.000277780613737781
clsQDEIM,2,0.999,14,16,16,156,2.527756011,0.0005257985747863719
clsSOPT,2,0.999,14,16,16,161,2.54575823,0.0002851628767473916
clsQDEIM,2,0.999,14,16,16,161,2.613299556,0.0005283881276553791
clsSOPT,2,0.999,14,16,16,166,2.574548404,0.0002868635219439867
clsQDEIM,2,0.999,14,16,16,166,2.683875733,0.000540674505258882
clsSOPT,2,0.999,14,16,16,171,2.605456934,0.0002843939466886943
clsQDEIM,2,0.999,14,16,16,171,2.724113667,0.0005560595468157882
clsSOPT,2,0.999,14,16,16,176,2.688560332,0.0002741758386366409
clsQDEIM,2,0.999,14,16,16,176,2.808121578,0.0005798293124419688
clsSOPT,2,0.999,14,16,16,181,2.701155942,0.0002757450221754395
clsQDEIM,2,0.999,14,16,16,181,2.895781484,0.0005941677071000135
clsSOPT,2,0.999,14,16,16,186,2.74635178,0.0002777502424429886
clsQDEIM,2,0.999,14,16,16,186,2.962356036,0.00060464763033462
clsSOPT,2,0.999,14,16,16,191,2.799170886,0.0002716734745009209
clsQDEIM,2,0.999,14,16,16,191,3.030669155,0.0006096807235600091
clsSOPT,2,0.999,14,16,16,196,2.863348746,0.000278409763995657
clsQDEIM,2,0.999,14,16,16,196,3.101242306,0.0005739673776767064
clsSOPT,2,0.999,14,16,16,201,2.896461927,0.0002721985638257393
clsQDEIM,2,0.999,14,16,16,201,3.172372611,0.0005762879495784198
clsSOPT,2,0.999,14,16,16,206,2.920960392,0.0002771184766494905
clsQDEIM,2,0.999,14,16,16,206,3.251367729,0.0005562372659987469
clsSOPT,2,0.999,14,16,16,211,2.960026416,0.0002764729467504504
clsQDEIM,2,0.999,14,16,16,211,3.314935124,0.0005544700849350814
clsSOPT,2,0.999,14,16,16,216,2.996420085,0.0002770875032686096
clsQDEIM,2,0.999,14,16,16,216,3.3779162,0.0005623164216101844
clsSOPT,2,0.999,14,16,16,221,3.023134086,0.0002842640475448484
clsQDEIM,2,0.999,14,16,16,221,3.436575312,0.0005688969979285441
clsSOPT,2,0.999,14,16,16,226,3.047511954,0.0002894963335221534
clsQDEIM,2,0.999,14,16,16,226,3.50599396,0.0005688373908743282
clsSOPT,2,0.999,14,16,16,231,3.09213279,0.0002856712440221989
clsQDEIM,2,0.999,14,16,16,231,3.593656404,0.0005726655060000221
clsSOPT,2,0.999,14,16,16,236,3.158067977,0.0002837922386323905
clsQDEIM,2,0.999,14,16,16,236,3.675049409,0.0005922085136128441
clsSOPT,2,0.999,14,16,16,241,3.184451134,0.0002830617564550312
clsQDEIM,2,0.999,14,16,16,241,3.785019676,0.000594911704954685
clsSOPT,2,0.999,14,16,16,246,3.213329259,0.0002865688597701443
clsQDEIM,2,0.999,14,16,16,246,3.828596001,0.0005760274694280822
clsSOPT,2,0.999,14,16,16,251,3.245646708,0.0002866372180527881
clsQDEIM,2,0.999,14,16,16,251,3.882374145,0.0005683214008719265
clsSOPT,2,0.999,14,16,16,256,3.266984588,0.0002854421564993537
clsQDEIM,2,0.999,14,16,16,256,3.900696097,0.0005596451060337861
clsSOPT,2,0.999,14,16,16,261,3.296857761,0.0002838650425970615
clsQDEIM,2,0.999,14,16,16,261,3.961555717,0.0005708295896761291
clsSOPT,2,0.999,14,16,16,266,3.32405072,0.0002846813894734247
clsQDEIM,2,0.999,14,16,16,266,4.011894908,0.0005518355176913019
clsSOPT,3,0.9999,19,21,21,26,0.7210933,0.0002222106574694626
clsQDEIM,3,0.9999,19,21,21,26,0.766578762,0.000313691957324035
clsSOPT,3,0.9999,19,21,21,31,0.8531300669999999,0.0002826974171610421
clsQDEIM,3,0.9999,19,21,21,31,0.8568565969999999,0.0003675343465899459
clsSOPT,3,0.9999,19,21,21,36,0.903631376,0.0005953240899594829
clsQDEIM,3,0.9999,19,21,21,36,0.928661757,0.0002870993765677835
clsSOPT,3,0.9999,19,21,21,41,0.989261137,0.0003080009315189233
clsQDEIM,3,0.9999,19,21,21,41,1.016984415,0.0004359424605129305
clsSOPT,3,0.9999,19,21,21,46,1.070696059,0.0001112187864121691
clsQDEIM,3,0.9999,19,21,21,46,1.105062645,0.0003735090050113229
clsSOPT,3,0.9999,19,21,21,51,1.140964564,0.0001269971380075026
clsQDEIM,3,0.9999,19,21,21,51,1.186160994,0.0004665097051075327
clsSOPT,3,0.9999,19,21,21,56,1.216816483,8.037338177322275e-05
clsQDEIM,3,0.9999,19,21,21,56,1.285917991,0.0007437464545934925
clsSOPT,3,0.9999,19,21,21,61,1.285626904,7.588762842086084e-05
clsQDEIM,3,0.9999,19,21,21,61,1.3749901,0.0007937915622870676
clsSOPT,3,0.9999,19,21,21,66,1.35957905,8.126285668618211e-05
clsQDEIM,3,0.9999,19,21,21,66,1.461205152,0.001052967471637513
clsSOPT,3,0.9999,19,21,21,71,1.449732493,0.0004946855137111873
clsQDEIM,3,0.9999,19,21,21,71,1.56050451,0.001108070762896756
clsSOPT,3,0.9999,19,21,21,76,1.522914842,0.0004946855137109602
clsQDEIM,3,0.9999,19,21,21,76,1.611089246,0.001182644289087489
clsSOPT,3,0.9999,19,21,21,81,1.588524778,0.0004946855137112024
clsQDEIM,3,0.9999,19,21,21,81,1.714690843,0.001149895504478015
clsSOPT,3,0.9999,19,21,21,86,1.657804749,0.0004946855137111944
clsQDEIM,3,0.9999,19,21,21,86,1.778445629,0.0006702166927664152
clsSOPT,3,0.9999,19,21,21,91,1.71906301,0.000494685513710966
clsQDEIM,3,0.9999,19,21,21,91,1.86881993,0.000939710363554133
clsSOPT,3,0.9999,19,21,21,96,1.792507902,0.0004946855137111945
clsQDEIM,3,0.9999,19,21,21,96,1.938948944,0.001126399687587014
clsSOPT,3,0.9999,19,21,21,101,1.868627629,0.0004946855137109662
clsQDEIM,3,0.9999,19,21,21,101,2.00885664,0.001275427379788643
clsSOPT,3,0.9999,19,21,21,106,1.957194591,0.0004946855137109681
clsQDEIM,3,0.9999,19,21,21,106,2.083368964,0.001349127381457766
clsSOPT,3,0.9999,19,21,21,111,2.036430477,0.0004946855137111986
clsQDEIM,3,0.9999,19,21,21,111,2.165610718,0.001330394659888193
clsSOPT,3,0.9999,19,21,21,116,2.077303432,0.0004946855137109668
clsQDEIM,3,0.9999,19,21,21,116,2.202549893,0.001229964482851474
clsSOPT,3,0.9999,19,21,21,121,2.140820224,0.0004946855137109653
clsQDEIM,3,0.9999,19,21,21,121,2.275786686,0.001158475732650954
clsSOPT,3,0.9999,19,21,21,126,2.236341494,0.0004946855137112024
clsQDEIM,3,0.9999,19,21,21,126,2.348948575,0.001064524917110111
clsSOPT,3,0.9999,19,21,21,131,2.318262328,0.0004946855137111911
clsQDEIM,3,0.9999,19,21,21,131,2.411738441,0.0009481281765823077
clsSOPT,3,0.9999,19,21,21,136,2.397017189,0.0003399008563013787
clsQDEIM,3,0.9999,19,21,21,136,2.490895346,0.0009448039128475783
clsSOPT,3,0.9999,19,21,21,141,2.457948166,0.0001273790133682188
clsQDEIM,3,0.9999,19,21,21,141,2.563113883,0.0009777984875193148
clsSOPT,3,0.9999,19,21,21,146,2.510358336,0.000131065732512875
clsQDEIM,3,0.9999,19,21,21,146,2.622878444,0.0009256964181513461
clsSOPT,3,0.9999,19,21,21,151,2.553872464,8.410880891570315e-05
clsQDEIM,3,0.9999,19,21,21,151,2.702913464,0.0008207024251744175
clsSOPT,3,0.9999,19,21,21,156,2.640382555,7.778374315890407e-05
clsQDEIM,3,0.9999,19,21,21,156,2.784949402,0.0009124190277793016
clsSOPT,3,0.9999,19,21,21,161,2.719925018,0.0002864210723848658
clsQDEIM,3,0.9999,19,21,21,161,2.858279086,0.000863889424515168
clsSOPT,3,0.9999,19,21,21,166,2.752420413,0.0001899332091762661
clsQDEIM,3,0.9999,19,21,21,166,2.88516054,0.0008755709654185408
clsSOPT,3,0.9999,19,21,21,171,2.788209224,0.0001575420939003104
clsQDEIM,3,0.9999,19,21,21,171,2.955917553,0.0008446581786759227
clsSOPT,3,0.9999,19,21,21,176,2.853499744,8.237121731478501e-05
clsQDEIM,3,0.9999,19,21,21,176,3.031584232,0.0007923451978249033
clsSOPT,3,0.9999,19,21,21,181,2.895734512,0.0001044358303589509
clsQDEIM,3,0.9999,19,21,21,181,3.098832764,0.0006236632358198445
clsSOPT,3,0.9999,19,21,21,186,3.000144465,0.0001336834148405771
clsQDEIM,3,0.9999,19,21,21,186,3.192485174,0.0005939660223101172
clsSOPT,3,0.9999,19,21,21,191,3.001853439,0.0002201200476062086
clsQDEIM,3,0.9999,19,21,21,191,3.240489717,0.0003750153381208119
clsSOPT,3,0.9999,19,21,21,196,3.08202567,0.0001656931286298332
clsQDEIM,3,0.9999,19,21,21,196,3.306495406,0.0002722613792270729
clsSOPT,3,0.9999,19,21,21,201,3.128210378,8.741745643224217e-05
clsQDEIM,3,0.9999,19,21,21,201,3.352427934,0.0001946882059963458
clsSOPT,3,0.9999,19,21,21,206,3.161050879,8.935420240181742e-05
clsQDEIM,3,0.9999,19,21,21,206,3.454516179,0.0002263490705687384
