method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
QDEIM,4,0.99999,24,27,27,247,3.831674616,0.004816231216097275
clsQDEIM,4,0.99999,24,27,27,247,3.899360026,0.01390683153588982
SOPT,4,0.99999,24,27,27,252,4.152521281,0.0008672091826761283
clsSOPT,4,0.99999,24,27,27,252,3.931487155,0.00131894129927458
QDEIM,4,0.99999,24,27,27,252,3.870382164,0.0047852522852038
clsQDEIM,4,0.99999,24,27,27,252,3.968091868,0.0160566789459417
SOPT,4,0.99999,24,27,27,257,4.209656966,0.0008672091826758884
clsSOPT,4,0.99999,24,27,27,257,3.966717789,0.001365032491482815
QDEIM,4,0.99999,24,27,27,257,3.92743275,0.005400832005697941
clsQDEIM,4,0.99999,24,27,27,257,4.031628158,0.01668571405988941
SOPT,4,0.99999,24,27,27,262,4.320771842,0.0008672091826763508
clsSOPT,4,0.99999,24,27,27,262,4.032199688,0.001418982298091889
QDEIM,4,0.99999,24,27,27,262,4.024779824,0.005924610256020648
clsQDEIM,4,0.99999,24,27,27,262,4.096309981,0.01728362330589544
SOPT,4,0.99999,24,27,27,267,4.366253507,0.0008672091826758932
clsSOPT,4,0.99999,24,27,27,267,4.06962445,0.001487526576580556
QDEIM,4,0.99999,24,27,27,267,4.05578317,0.006042570341667627
clsQDEIM,4,0.99999,24,27,27,267,4.130732115,0.01832377593042985
SOPT,4,0.99999,24,27,27,272,4.413830555,0.0008952024469996918
clsSOPT,4,0.99999,24,27,27,272,4.143064057,0.00160756612522756
QDEIM,4,0.99999,24,27,27,272,4.113365478,0.006043343263545279
clsQDEIM,4,0.99999,24,27,27,272,4.203609489,0.01920527399531434
SOPT,4,0.99999,24,27,27,277,4.512426644,0.0008134541325010845
clsSOPT,4,0.99999,24,27,27,277,4.154023749,0.00162372034568549
QDEIM,4,0.99999,24,27,27,277,4.144147842,0.006304697875643447
clsQDEIM,4,0.99999,24,27,27,277,4.296891385,0.01732210246293647
SOPT,5,0.999999,29,32,32,37,,
clsSOPT,5,0.999999,29,32,32,37,,
QDEIM,5,0.999999,29,32,32,37,1.250911447,0.0036057205719677
clsQDEIM,5,0.999999,29,32,32,37,1.180677246,0.0009423118253181391
SOPT,5,0.999999,29,32,32,42,1.368063905,0.006149297359191595
clsSOPT,5,0.999999,29,32,32,42,1.337674024,0.002858792325207204
QDEIM,5,0.999999,29,32,32,42,1.466206066,0.01795664126753948
clsQDEIM,5,0.999999,29,32,32,42,1.262059303,8.673147026401269e-05
SOPT,5,0.999999,29,32,32,47,1.562248742,0.113808878113671
clsSOPT,5,0.999999,29,32,32,47,1.38994302,0.001321144741758889
QDEIM,5,0.999999,29,32,32,47,1.506859401,0.05189323374188371
clsQDEIM,5,0.999999,29,32,32,47,1.336035478,0.0001023452756905057
SOPT,5,0.999999,29,32,32,52,,
clsSOPT,5,0.999999,29,32,32,52,1.519456199,0.0003488044937717797
QDEIM,5,0.999999,29,32,32,52,1.730349384,0.7305670185801559
clsQDEIM,5,0.999999,29,32,32,52,1.484303258,0.003534965523246472
SOPT,5,0.999999,29,32,32,57,1.932271044,2.353827037826559
clsSOPT,5,0.999999,29,32,32,57,1.563958733,0.0009013040691741078
QDEIM,5,0.999999,29,32,32,57,1.816788013,1.242600883270425
clsQDEIM,5,0.999999,29,32,32,57,1.682184333,0.005868211373112948
SOPT,5,0.999999,29,32,32,62,1.690341458,0.0003528087591339076
clsSOPT,5,0.999999,29,32,32,62,1.644558272,0.001229957370551125
QDEIM,5,0.999999,29,32,32,62,,
clsQDEIM,5,0.999999,29,32,32,62,1.626558946,0.001693765175532433
SOPT,5,0.999999,29,32,32,67,1.751830381,0.0003516093639998218
clsSOPT,5,0.999999,29,32,32,67,1.745580484,0.0007524303984664396
QDEIM,5,0.999999,29,32,32,67,1.894175662,0.1509666076659859
clsQDEIM,5,0.999999,29,32,32,67,2.050633563,0.03389670179170533
SOPT,5,0.999999,29,32,32,72,1.831769951,0.0001041783287920091
clsSOPT,5,0.999999,29,32,32,72,1.813404919,0.001837430440145843
QDEIM,5,0.999999,29,32,32,72,1.857884184,0.006609503313338404
clsQDEIM,5,0.999999,29,32,32,72,1.83607155,0.001449445219032468
SOPT,5,0.999999,29,32,32,77,1.922097673,0.0005974399134236741
clsSOPT,5,0.999999,29,32,32,77,1.955875063,0.0002940083476515346
QDEIM,5,0.999999,29,32,32,77,1.97386955,0.01914816160100561
clsQDEIM,5,0.999999,29,32,32,77,1.893965764,0.0006750769147931138
SOPT,5,0.999999,29,32,32,82,2.015994515,0.000928003028092969
clsSOPT,5,0.999999,29,32,32,82,1.978375473,0.0008100045510733167
QDEIM,5,0.999999,29,32,32,82,2.374133197,1.001287519940618
clsQDEIM,5,0.999999,29,32,32,82,1.958237922,0.001007986239015085
SOPT,5,0.999999,29,32,32,87,2.102008051,0.001123275655024719
clsSOPT,5,0.999999,29,32,32,87,,
QDEIM,5,0.999999,29,32,32,87,2.359666475,0.07929329205671309
clsQDEIM,5,0.999999,29,32,32,87,2.027588163,0.001047523204445917
SOPT,5,0.999999,29,32,32,92,2.172151553,0.001040124681452863
clsSOPT,5,0.999999,29,32,32,92,,
QDEIM,5,0.999999,29,32,32,92,2.196039763,0.01538001438095357
clsQDEIM,5,0.999999,29,32,32,92,2.101933566,0.0009496751087983709
SOPT,5,0.999999,29,32,32,97,2.281201855,0.0009672166520443919
clsSOPT,5,0.999999,29,32,32,97,,
QDEIM,5,0.999999,29,32,32,97,2.508789875,0.1652856083911323
clsQDEIM,5,0.999999,29,32,32,97,2.15776296,0.001104196889480986
SOPT,5,0.999999,29,32,32,102,2.371290039,0.0005895019545043678
clsSOPT,5,0.999999,29,32,32,102,,
QDEIM,5,0.999999,29,32,32,102,2.451234934,0.02690977800748226
clsQDEIM,5,0.999999,29,32,32,102,2.237494294,0.00082519921613603
SOPT,5,0.999999,29,32,32,107,2.445699899,0.0007010338857154706
clsSOPT,5,0.999999,29,32,32,107,,
QDEIM,5,0.999999,29,32,32,107,2.609805093,0.03293419501085318
clsQDEIM,5,0.999999,29,32,32,107,2.319708118,0.0009623853381479201
SOPT,5,0.999999,29,32,32,112,2.495066222,0.0006940581692320952
clsSOPT,5,0.999999,29,32,32,112,,
QDEIM,5,0.999999,29,32,32,112,2.620915286,0.02609526002170977
clsQDEIM,5,0.999999,29,32,32,112,2.425723486,0.001390062669803242
SOPT,5,0.999999,29,32,32,117,2.600983774,0.0007683340838283824
clsSOPT,5,0.999999,29,32,32,117,,
QDEIM,5,0.999999,29,32,32,117,2.729209827,0.04577360258972872
clsQDEIM,5,0.999999,29,32,32,117,2.492688604,0.0003256402214807404
SOPT,5,0.999999,29,32,32,122,2.675561751,0.0009371136089000638
clsSOPT,5,0.999999,29,32,32,122,,
QDEIM,5,0.999999,29,32,32,122,2.805839061,0.04274363517827726
clsQDEIM,5,0.999999,29,32,32,122,2.533732954,0.0007206291865234802
SOPT,5,0.999999,29,32,32,127,2.774973912,0.0007000182385985991
clsSOPT,5,0.999999,29,32,32,127,,
QDEIM,5,0.999999,29,32,32,127,3.04390695,0.03392992575858481
clsQDEIM,5,0.999999,29,32,32,127,2.643619693,0.001827202158410831
SOPT,5,0.999999,29,32,32,132,2.857148617,0.0006236826766086458
clsSOPT,5,0.999999,29,32,32,132,,
QDEIM,5,0.999999,29,32,32,132,2.816576328,0.005991185995484872
clsQDEIM,5,0.999999,29,32,32,132,2.848680138,0.004536404523252788
SOPT,5,0.999999,29,32,32,137,2.917443265,0.0003218700102611299
clsSOPT,5,0.999999,29,32,32,137,,
QDEIM,5,0.999999,29,32,32,137,2.931852194,0.007291372537036042
clsQDEIM,5,0.999999,29,32,32,137,,
SOPT,5,0.999999,29,32,32,142,3.009419082,0.0005196373396800868
clsSOPT,5,0.999999,29,32,32,142,,
QDEIM,5,0.999999,29,32,32,142,3.002742377,0.004496967917029909
clsQDEIM,5,0.999999,29,32,32,142,,
SOPT,5,0.999999,29,32,32,147,3.108455852,0.000595598286790994
clsSOPT,5,0.999999,29,32,32,147,,
QDEIM,5,0.999999,29,32,32,147,3.336146018,0.01198794431448232
clsQDEIM,5,0.999999,29,32,32,147,,
SOPT,5,0.999999,29,32,32,152,3.196418887,0.001043184080247641
clsSOPT,5,0.999999,29,32,32,152,,
QDEIM,5,0.999999,29,32,32,152,,
clsQDEIM,5,0.999999,29,32,32,152,,
SOPT,5,0.999999,29,32,32,157,3.288564711,0.0007704375671993058
clsSOPT,5,0.999999,29,32,32,157,,
QDEIM,5,0.999999,29,32,32,157,,
clsQDEIM,5,0.999999,29,32,32,157,,
SOPT,5,0.999999,29,32,32,162,3.370361719,0.0008715138977961837
clsSOPT,5,0.999999,29,32,32,162,,
QDEIM,5,0.999999,29,32,32,162,,
clsQDEIM,5,0.999999,29,32,32,162,,
SOPT,5,0.999999,29,32,32,167,3.470440861,0.0009128121372343546
clsSOPT,5,0.999999,29,32,32,167,,
QDEIM,5,0.999999,29,32,32,167,3.656439745,0.04368093331453488
clsQDEIM,5,0.999999,29,32,32,167,,
SOPT,5,0.999999,29,32,32,172,3.533820948,0.0007012041068082857
clsSOPT,5,0.999999,29,32,32,172,,
QDEIM,5,0.999999,29,32,32,172,,
clsQDEIM,5,0.999999,29,32,32,172,,
SOPT,5,0.999999,29,32,32,177,3.638529603,0.0006555098911139334
clsSOPT,5,0.999999,29,32,32,177,,
QDEIM,5,0.999999,29,32,32,177,,
clsQDEIM,5,0.999999,29,32,32,177,,
SOPT,5,0.999999,29,32,32,182,3.737090373,0.0004734959928855609
clsSOPT,5,0.999999,29,32,32,182,,
QDEIM,5,0.999999,29,32,32,182,,
clsQDEIM,5,0.999999,29,32,32,182,,
SOPT,5,0.999999,29,32,32,187,3.729685827,0.0007266448268307941
clsSOPT,5,0.999999,29,32,32,187,,
QDEIM,5,0.999999,29,32,32,187,,
clsQDEIM,5,0.999999,29,32,32,187,,
SOPT,5,0.999999,29,32,32,192,3.833972109,0.0006861101370804761
clsSOPT,5,0.999999,29,32,32,192,,
QDEIM,5,0.999999,29,32,32,192,,
clsQDEIM,5,0.999999,29,32,32,192,,
SOPT,5,0.999999,29,32,32,197,3.946172977,0.0005754058049950283
clsSOPT,5,0.999999,29,32,32,197,,
QDEIM,5,0.999999,29,32,32,197,,
clsQDEIM,5,0.999999,29,32,32,197,,
SOPT,5,0.999999,29,32,32,202,3.962052559,0.0005329128857909675
clsSOPT,5,0.999999,29,32,32,202,,
QDEIM,5,0.999999,29,32,32,202,,
clsQDEIM,5,0.999999,29,32,32,202,3.842540464,0.01052497051592236
SOPT,5,0.999999,29,32,32,207,4.062374785,0.0006123520941037402
clsSOPT,5,0.999999,29,32,32,207,,
QDEIM,5,0.999999,29,32,32,207,,
clsQDEIM,5,0.999999,29,32,32,207,3.913996882,0.005650051066318137
SOPT,5,0.999999,29,32,32,212,4.108252835,0.0007158826547283771
clsSOPT,5,0.999999,29,32,32,212,,
QDEIM,5,0.999999,29,32,32,212,,
clsQDEIM,5,0.999999,29,32,32,212,3.957990632,0.004512019033093996
SOPT,5,0.999999,29,32,32,217,4.157722697,0.0007159274477717463
clsSOPT,5,0.999999,29,32,32,217,,
QDEIM,5,0.999999,29,32,32,217,,
clsQDEIM,5,0.999999,29,32,32,217,4.028927614,0.004386504893082008
SOPT,5,0.999999,29,32,32,222,4.309373272,0.0008639830969915871
clsSOPT,5,0.999999,29,32,32,222,,
QDEIM,5,0.999999,29,32,32,222,,
clsQDEIM,5,0.999999,29,32,32,222,4.079296609,0.004093150312006156
SOPT,5,0.999999,29,32,32,227,4.331900074,0.0009024924823104018
clsSOPT,5,0.999999,29,32,32,227,,
QDEIM,5,0.999999,29,32,32,227,,
clsQDEIM,5,0.999999,29,32,32,227,4.082922572,0.003925733631995852
SOPT,5,0.999999,29,32,32,232,,
clsSOPT,5,0.999999,29,32,32,232,,
QDEIM,5,0.999999,29,32,32,232,,
clsQDEIM,5,0.999999,29,32,32,232,4.195162837,0.004607602060506023
SOPT,5,0.999999,29,32,32,237,,
clsSOPT,5,0.999999,29,32,32,237,,
QDEIM,5,0.999999,29,32,32,237,,
clsQDEIM,5,0.999999,29,32,32,237,4.122673533,0.004925497915193251
SOPT,5,0.999999,29,32,32,242,,
clsSOPT,5,0.999999,29,32,32,242,,
QDEIM,5,0.999999,29,32,32,242,,
clsQDEIM,5,0.999999,29,32,32,242,4.17229584,0.0035932063592187
SOPT,5,0.999999,29,32,32,247,,
clsSOPT,5,0.999999,29,32,32,247,,
QDEIM,5,0.999999,29,32,32,247,,
clsQDEIM,5,0.999999,29,32,32,247,4.148904725,0.003229521481253722
SOPT,5,0.999999,29,32,32,252,,
clsSOPT,5,0.999999,29,32,32,252,,
QDEIM,5,0.999999,29,32,32,252,,
clsQDEIM,5,0.999999,29,32,32,252,4.165834767,0.003244515973015699
SOPT,5,0.999999,29,32,32,257,,
clsSOPT,5,0.999999,29,32,32,257,,
QDEIM,5,0.999999,29,32,32,257,,
clsQDEIM,5,0.999999,29,32,32,257,4.275240505,0.008582702222655777
SOPT,5,0.999999,29,32,32,262,,
clsSOPT,5,0.999999,29,32,32,262,,
QDEIM,5,0.999999,29,32,32,262,,
clsQDEIM,5,0.999999,29,32,32,262,4.372177644,0.01059450118450081
SOPT,5,0.999999,29,32,32,267,,
clsSOPT,5,0.999999,29,32,32,267,,
QDEIM,5,0.999999,29,32,32,267,,
clsQDEIM,5,0.999999,29,32,32,267,4.925929306,0.1226629170613639
SOPT,5,0.999999,29,32,32,272,,
clsSOPT,5,0.999999,29,32,32,272,,
QDEIM,5,0.999999,29,32,32,272,,
clsQDEIM,5,0.999999,29,32,32,272,,
SOPT,5,0.999999,29,32,32,277,,
clsSOPT,5,0.999999,29,32,32,277,,
QDEIM,5,0.999999,29,32,32,277,,
clsQDEIM,5,0.999999,29,32,32,277,,
SOPT,5,0.999999,29,32,32,282,,
clsSOPT,5,0.999999,29,32,32,282,,
QDEIM,5,0.999999,29,32,32,282,5.859695666,0.8195228165385227
clsQDEIM,5,0.999999,29,32,32,282,,
SOPT,6,1,34,38,37,42,1.539908954,0.00485586891654028
clsSOPT,6,1,34,38,37,42,1.658924005,0.02005940222479532
QDEIM,6,1,34,38,37,42,,
clsQDEIM,6,1,34,38,37,42,1.52361949,0.009039231478463059
SOPT,6,1,34,38,37,47,1.636624344,0.001187247325334467
clsSOPT,6,1,34,38,37,47,1.597993769,0.00270469687499891
QDEIM,6,1,34,38,37,47,,
clsQDEIM,6,1,34,38,37,47,1.608644902,0.007511269522123665
SOPT,6,1,34,38,37,52,1.751772693,0.0005040159927698327
clsSOPT,6,1,34,38,37,52,1.724058894,0.001603766947395511
QDEIM,6,1,34,38,37,52,1.883245474,0.003814723306890174
clsQDEIM,6,1,34,38,37,52,1.760575157,0.006999850874753956
SOPT,6,1,34,38,37,57,1.828645511,0.001680835368867409
clsSOPT,6,1,34,38,37,57,1.810848856,0.000371175731937011
QDEIM,6,1,34,38,37,57,2.018402045,0.005392183793806148
clsQDEIM,6,1,34,38,37,57,,
SOPT,6,1,34,38,37,62,1.910100392,0.001834727165066818
clsSOPT,6,1,34,38,37,62,1.905946543,0.0004875223307441143
QDEIM,6,1,34,38,37,62,2.588526417,1.201018815918825
clsQDEIM,6,1,34,38,37,62,1.940105045,0.0334586238015882
SOPT,6,1,34,38,37,67,1.989310347,0.002014221837034479
clsSOPT,6,1,34,38,37,67,2.031565616,0.0006065109715756923
QDEIM,6,1,34,38,37,67,2.188069861,0.00736802525522744
clsQDEIM,6,1,34,38,37,67,,
SOPT,6,1,34,38,37,72,2.08258591,0.001684622803096545
clsSOPT,6,1,34,38,37,72,2.119929957,0.001599657682706966
QDEIM,6,1,34,38,37,72,2.063646788,0.003214230342915598
clsQDEIM,6,1,34,38,37,72,,
SOPT,6,1,34,38,37,77,2.154269298,0.002823232944941652
clsSOPT,6,1,34,38,37,77,2.242912388,0.0001620650962004537
QDEIM,6,1,34,38,37,77,2.176269918,0.004474258642406261
clsQDEIM,6,1,34,38,37,77,,
SOPT,6,1,34,38,37,82,2.245060045,0.002589133258252102
clsSOPT,6,1,34,38,37,82,2.287778016,0.0002391550762378591
QDEIM,6,1,34,38,37,82,2.253593218,0.002296212193466505
clsQDEIM,6,1,34,38,37,82,,
SOPT,6,1,34,38,37,87,2.318004029,0.003081212544897985
clsSOPT,6,1,34,38,37,87,2.347204541,0.0009723710934885291
QDEIM,6,1,34,38,37,87,2.358504761,0.002451442862176359
clsQDEIM,6,1,34,38,37,87,,
SOPT,6,1,34,38,37,92,2.418155838,0.004241885959135295
clsSOPT,6,1,34,38,37,92,2.552043641,0.0004144629123993003
QDEIM,6,1,34,38,37,92,2.426442403,0.003263382549543211
clsQDEIM,6,1,34,38,37,92,,
SOPT,6,1,34,38,37,97,2.478403213,0.004606407047927037
clsSOPT,6,1,34,38,37,97,2.622686157,0.0004281986001322181
QDEIM,6,1,34,38,37,97,2.487444543,0.003289051283704935
clsQDEIM,6,1,34,38,37,97,,
SOPT,6,1,34,38,37,102,2.565091499,0.004665490355080818
clsSOPT,6,1,34,38,37,102,2.63257857,0.001544982930321008
QDEIM,6,1,34,38,37,102,2.559562649,0.00324165807312642
clsQDEIM,6,1,34,38,37,102,,
SOPT,6,1,34,38,37,107,2.628116582,0.003234839447183575
clsSOPT,6,1,34,38,37,107,2.688249989,0.001632507973099836
QDEIM,6,1,34,38,37,107,2.624392875,0.00311531120169192
clsQDEIM,6,1,34,38,37,107,,
SOPT,6,1,34,38,37,112,2.712656829,0.003148130519503098
clsSOPT,6,1,34,38,37,112,2.744787028,0.00262875496656605
QDEIM,6,1,34,38,37,112,2.717998413,0.003171021355469642
clsQDEIM,6,1,34,38,37,112,,
SOPT,6,1,34,38,37,117,2.777602762,0.002559841938664136
clsSOPT,6,1,34,38,37,117,2.815848824,0.00102434653239698
QDEIM,6,1,34,38,37,117,2.833804966,0.002198941758747997
clsQDEIM,6,1,34,38,37,117,,
SOPT,6,1,34,38,37,122,2.87820722,0.002514364392516772
clsSOPT,6,1,34,38,37,122,2.885755163,0.001137479489506269
QDEIM,6,1,34,38,37,122,2.926301028,0.002579195888506978
clsQDEIM,6,1,34,38,37,122,,
SOPT,6,1,34,38,37,127,2.962485553,0.001745676756321262
clsSOPT,6,1,34,38,37,127,2.928612475,0.001134483335127587
QDEIM,6,1,34,38,37,127,2.994014975,0.003083952801304017
clsQDEIM,6,1,34,38,37,127,,
SOPT,6,1,34,38,37,132,3.0358327,0.001734143552049742
clsSOPT,6,1,34,38,37,132,2.974287284,0.001040216513582382
QDEIM,6,1,34,38,37,132,3.053354744,0.003235953250442231
clsQDEIM,6,1,34,38,37,132,,
SOPT,6,1,34,38,37,137,3.144911962,0.002357439758960531
clsSOPT,6,1,34,38,37,137,3.032391237,0.0009765977123659454
QDEIM,6,1,34,38,37,137,3.90172982,0.003190336006947861
clsQDEIM,6,1,34,38,37,137,,
SOPT,6,1,34,38,37,142,3.193172725,0.002469413291515375
clsSOPT,6,1,34,38,37,142,3.092196953,0.000976597712365727
QDEIM,6,1,34,38,37,142,3.169001092,0.003221109589799518
clsQDEIM,6,1,34,38,37,142,,
SOPT,6,1,34,38,37,147,3.280748741,0.003152399703397633
clsSOPT,6,1,34,38,37,147,3.113328931,0.0009765977123654831
QDEIM,6,1,34,38,37,147,4.114881759,0.00229300254837666
clsQDEIM,6,1,34,38,37,147,,
SOPT,6,1,34,38,37,152,3.646229233,0.003115493606875207
clsSOPT,6,1,34,38,37,152,3.178640516,0.0009765977123659616
QDEIM,6,1,34,38,37,152,3.348168009,0.002523632764666867
clsQDEIM,6,1,34,38,37,152,,
SOPT,6,1,34,38,37,157,3.439051766,0.003497236776200888
clsSOPT,6,1,34,38,37,157,3.254783948,0.0009765977123659471
QDEIM,6,1,34,38,37,157,3.445366049,0.002494825313338018
clsQDEIM,6,1,34,38,37,157,,
SOPT,6,1,34,38,37,162,3.49787025,0.00391969287124229
clsSOPT,6,1,34,38,37,162,3.343998602,0.0009765977123657201
QDEIM,6,1,34,38,37,162,3.473681154,0.002476185557622563
clsQDEIM,6,1,34,38,37,162,,
SOPT,6,1,34,38,37,167,3.516676146,0.003454902896455684
clsSOPT,6,1,34,38,37,167,3.41110112,0.0009765977123657175
QDEIM,6,1,34,38,37,167,3.577885375,0.003015089702729363
clsQDEIM,6,1,34,38,37,167,,
SOPT,6,1,34,38,37,172,3.646111062,0.004604649189120479
clsSOPT,6,1,34,38,37,172,3.529772295,0.0009765977123657201
QDEIM,6,1,34,38,37,172,3.57652074,0.003470084545908333
clsQDEIM,6,1,34,38,37,172,,
SOPT,6,1,34,38,37,177,3.659903128,0.003515262784836421
clsSOPT,6,1,34,38,37,177,3.582422998,0.0009765977123659608
QDEIM,6,1,34,38,37,177,3.647149427,0.00388819244219913
clsQDEIM,6,1,34,38,37,177,,
SOPT,6,1,34,38,37,182,3.781398108,0.003395387240259671
clsSOPT,6,1,34,38,37,182,3.700054753,0.0009765977123659391
QDEIM,6,1,34,38,37,182,3.777404353,0.002841957491133295
clsQDEIM,6,1,34,38,37,182,,
SOPT,6,1,34,38,37,187,3.750980307,0.003466128473842965
clsSOPT,6,1,34,38,37,187,3.720356086,0.0009765977123657248
QDEIM,6,1,34,38,37,187,3.807872512,0.00139268266173705
clsQDEIM,6,1,34,38,37,187,,
SOPT,6,1,34,38,37,192,3.914655825,0.003857819932666492
clsSOPT,6,1,34,38,37,192,3.774232247,0.0009765977123657123
QDEIM,6,1,34,38,37,192,3.837156883,0.0007502127221495325
clsQDEIM,6,1,34,38,37,192,,
SOPT,6,1,34,38,37,197,3.938314799,0.003768460626693229
clsSOPT,6,1,34,38,37,197,3.858335509,0.0009765977123657216
QDEIM,6,1,34,38,37,197,3.87894299,0.0008532953963535803
clsQDEIM,6,1,34,38,37,197,,
SOPT,6,1,34,38,37,202,4.03793849,0.002476540177441972
clsSOPT,6,1,34,38,37,202,3.957146914,0.0009090061752487427
QDEIM,6,1,34,38,37,202,3.966175604,0.0003328621407860816
clsQDEIM,6,1,34,38,37,202,,
SOPT,6,1,34,38,37,207,4.106981569,0.002269681961195312
clsSOPT,6,1,34,38,37,207,4.1608622,0.0007912124565907728
QDEIM,6,1,34,38,37,207,4.062699617,0.000567653827047425
clsQDEIM,6,1,34,38,37,207,,
SOPT,6,1,34,38,37,212,4.222030575,0.002264423414014536
clsSOPT,6,1,34,38,37,212,4.129714473,0.0007349734251563462
QDEIM,6,1,34,38,37,212,4.070206004,0.0005624937048526381
clsQDEIM,6,1,34,38,37,212,,
SOPT,6,1,34,38,37,217,5.580949669,0.002234549983948838
clsSOPT,6,1,34,38,37,217,4.224989284,0.0006483902322692921
QDEIM,6,1,34,38,37,217,4.183023846,0.000645418145117684
clsQDEIM,6,1,34,38,37,217,,
SOPT,6,1,34,38,37,222,4.303198724,0.002276603322388841
clsSOPT,6,1,34,38,37,222,4.263213815,0.0005942422972237402
QDEIM,6,1,34,38,37,222,4.274835965,0.0007281018457574283
clsQDEIM,6,1,34,38,37,222,,
SOPT,6,1,34,38,37,227,4.366169328,0.002034314936523938
clsSOPT,6,1,34,38,37,227,4.35911423,0.001070958797812103
QDEIM,6,1,34,38,37,227,4.230247189,0.001997414407675999
clsQDEIM,6,1,34,38,37,227,,
SOPT,6,1,34,38,37,232,4.446469329,0.001751889631802209
clsSOPT,6,1,34,38,37,232,4.41921602,0.001000064515957862
QDEIM,6,1,34,38,37,232,4.265012164,0.002467654604606589
clsQDEIM,6,1,34,38,37,232,,
SOPT,6,1,34,38,37,237,4.541324411,0.001426306207762765
clsSOPT,6,1,34,38,37,237,4.513265795,0.0009118325293836046
QDEIM,6,1,34,38,37,237,4.319069999,0.002075202657534527
clsQDEIM,6,1,34,38,37,237,,
SOPT,6,1,34,38,37,242,4.695609518,0.001067284204869576
clsSOPT,6,1,34,38,37,242,4.599444186,0.0007282517848834457
QDEIM,6,1,34,38,37,242,4.389640469,0.002398487867066207
clsQDEIM,6,1,34,38,37,242,,
SOPT,6,1,34,38,37,247,4.723291163,0.001019931144064845
clsSOPT,6,1,34,38,37,247,4.693590053,0.0005992600234955498
QDEIM,6,1,34,38,37,247,4.53427759,0.002677775036669737
clsQDEIM,6,1,34,38,37,247,,
SOPT,6,1,34,38,37,252,4.82275456,0.001019931144064842
clsSOPT,6,1,34,38,37,252,4.754777722,0.0004685936874059968
QDEIM,6,1,34,38,37,252,4.631901958,0.002936747909390114
clsQDEIM,6,1,34,38,37,252,,
SOPT,6,1,34,38,37,257,4.909826675,0.001019931144064854
clsSOPT,6,1,34,38,37,257,4.819749903,0.0004346626865013677
QDEIM,6,1,34,38,37,257,4.688846649,0.002616928367348492
clsQDEIM,6,1,34,38,37,257,,
SOPT,6,1,34,38,37,262,4.979029607,0.001019931144064848
clsSOPT,6,1,34,38,37,262,4.854004327,0.000492153316148596
QDEIM,6,1,34,38,37,262,4.747097804,0.002768541238518736
clsQDEIM,6,1,34,38,37,262,,
SOPT,6,1,34,38,37,267,5.021907918,0.00101993114406462
clsSOPT,6,1,34,38,37,267,4.935889646,0.0005248925856938001
QDEIM,6,1,34,38,37,267,4.786455956,0.002790197864483346
clsQDEIM,6,1,34,38,37,267,,
SOPT,6,1,34,38,37,272,5.172040139,0.001019931144064737
clsSOPT,6,1,34,38,37,272,4.992817862,0.001366434521529274
QDEIM,6,1,34,38,37,272,4.873437178,0.002811063805363976
clsQDEIM,6,1,34,38,37,272,,
SOPT,6,1,34,38,37,277,5.233998892,0.001019931144064618
clsSOPT,6,1,34,38,37,277,5.010314739,0.001415719136879058
QDEIM,6,1,34,38,37,277,4.914578645,0.002817153961969599
clsQDEIM,6,1,34,38,37,277,,
SOPT,6,1,34,38,37,282,5.25290331,0.001019931144064621
clsSOPT,6,1,34,38,37,282,4.999908663,0.0004425002470320399
QDEIM,6,1,34,38,37,282,4.992222332,0.002603480927352424
clsQDEIM,6,1,34,38,37,282,,
SOPT,6,1,34,38,37,287,5.395992751,0.001019931144064849
clsSOPT,6,1,34,38,37,287,5.155606062,0.0007700976009153526
QDEIM,6,1,34,38,37,287,5.038045589,0.00263173505103012
clsQDEIM,6,1,34,38,37,287,,
